transaction_id,complaint_id,from_account,to_account,amount,hop_number,timestamp
T000000317,C0000063,ACC000283,ACC000288,35113,2,2026-01-01T09:22:43.140885
T000000318,C0000063,ACC000286,ACC000289,250300,3,2026-01-01T09:39:22.673108
T000000319,C0000063,ACC000288,ACC000289,34600,3,2026-01-01T09:50:48.236938
T000000320,C0000063,ACC000289,ACC000285,276700,4,2026-01-01T10:10:57.482821
T000000321,C0000064,VICTIM_V0000064,ACC000004,537300,1,2026-01-01T09:19:12.847680
T000000322,C0000064,ACC000004,ACC000006,527900,2,2026-01-01T09:29:10.300012
T000000323,C0000064,ACC000006,ACC000005,512200,3,2026-01-01T09:48:08.423905
T000000324,C0000065,VICTIM_V0000065,ACC000128,65000,1,2026-01-01T09:16:52.289315
T000000325,C0000065,ACC000128,ACC000124,62600,2,2026-01-01T09:26:44.065886
T000000326,C0000065,ACC000124,ACC000130,55230,3,2026-01-01T09:47:37.711161
T000000327,C0000065,ACC000124,ACC000129,5870,3,2026-01-01T09:47:37.711161
T000000328,C0000065,ACC000130,ACC000125,54700,4,2026-01-01T10:09:34.945126
T000000329,C0000065,ACC000129,ACC000125,5700,4,2026-01-01T10:13:31.460881
T000000330,C0000066,VICTIM_V0000066,ACC000002,4100,1,2026-01-01T09:18:11.774106
T000000331,C0000066,ACC000002,ACC000001,3125,2,2026-01-01T09:40:17.134419
T000000332,C0000066,ACC000002,ACC000003,875,2,2026-01-01T09:40:17.134419
T000000333,C0000066,ACC000001,ACC000003,3000,3,2026-01-01T09:57:17.514316
T000000334,C0000066,ACC000003,ACC000003,3800,3,2026-01-01T09:49:17.619063
T000000335,C0000067,VICTIM_V0000067,ACC000168,2220000,1,2026-01-01T09:18:38.317792
T000000336,C0000067,ACC000168,ACC000167,175938,2,2026-01-01T09:42:35.474387
T000000337,C0000067,ACC000168,ACC000166,2004362,2,2026-01-01T09:42:35.474387
T000000338,C0000067,ACC000167,ACC000168,174600,3,2026-01-01T10:03:29.913958
T000000339,C0000067,ACC000166,ACC000168,1934500,3,2026-01-01T10:03:02.007240
T000000340,C0000068,VICTIM_V0000068,ACC000119,35000,1,2026-01-01T09:17:11.509820
T000000341,C0000068,ACC000119,ACC000122,34200,2,2026-01-01T09:44:33.014879
T000000342,C0000068,ACC000122,ACC000120,33900,3,2026-01-01T09:53:56.860379
T000000343,C0000068,ACC000120,ACC000118,33100,4,2026-01-01T10:17:45.129640
T000000344,C0000069,VICTIM_V0000069,ACC000083,3600,1,2026-01-01T09:19:49.265915
T000000345,C0000069,ACC000083,ACC000085,2429,2,2026-01-01T09:28:07.371021
T000000346,C0000069,ACC000083,ACC000084,1171,2,2026-01-01T09:28:07.371021
T000000347,C0000069,ACC000085,ACC000087,2400,3,2026-01-01T09:38:17.527913
T000000348,C0000069,ACC000084,ACC000087,1200,3,2026-01-01T09:51:01.286096
T000000349,C0000069,ACC000087,ACC000086,3600,4,2026-01-01T10:05:04.504540
T000000350,C0000069,ACC000086,ACC000087,3500,5,2026-01-01T10:14:04.154096
T000000351,C0000070,VICTIM_V0000070,ACC000035,5100,1,2026-01-01T09:17:51.759866
T000000352,C0000070,ACC000035,ACC000033,904,2,2026-01-01T09:26:56.926120
T000000353,C0000070,ACC000035,ACC000034,4196,2,2026-01-01T09:26:56.926120
T000000354,C0000070,ACC000033,ACC000035,900,3,2026-01-01T09:30:53.527829
T000000355,C0000070,ACC000034,ACC000035,4100,3,2026-01-01T09:42:40.285372
T000000356,C0000071,VICTIM_V0000071,ACC000005,28200,1,2026-01-01T09:18:02.653641
T000000357,C0000071,ACC000005,ACC000006,28000,2,2026-01-01T09:42:21.737922
T000000358,C0000071,ACC000006,ACC000004,27700,3,2026-01-01T10:05:51.798800
T000000359,C0000072,VICTIM_V0000072,ACC000001,16900,1,2026-01-01T09:20:39.777047
T000000360,C0000072,ACC000001,ACC000003,16400,2,2026-01-01T09:37:10.839252
T000000361,C0000072,ACC000003,ACC000002,15900,3,2026-01-01T10:00:23.649061
T000000362,C0000073,VICTIM_V0000073,ACC000085,74500,1,2026-01-01T09:17:33.959735
T000000363,C0000073,ACC000085,ACC000087,72800,2,2026-01-01T09:27:16.356094
T000000364,C0000073,ACC000087,ACC000086,70800,3,2026-01-01T09:32:09.840826
T000000365,C0000073,ACC000086,ACC000084,69700,4,2026-01-01T09:56:32.241290
T000000366,C0000073,ACC000084,ACC000083,69300,5,2026-01-01T10:22:25.944551
T000000367,C0000074,VICTIM_V0000074,ACC000021,13200,1,2026-01-01T09:20:33.721334
T000000368,C0000074,ACC000021,ACC000019,2713,2,2026-01-01T09:38:43.198082
T000000369,C0000074,ACC000021,ACC000020,10287,2,2026-01-01T09:38:43.198082
T000000370,C0000074,ACC000019,ACC000021,2600,3,2026-01-01T10:02:44.509716
T000000371,C0000074,ACC000020,ACC000021,10200,3,2026-01-01T09:59:17.123712
T000000372,C0000075,VICTIM_V0000075,ACC000021,986500,1,2026-01-01T09:19:16.015152
T000000373,C0000075,ACC000021,ACC000019,972800,2,2026-01-01T09:43:40.667911
T000000374,C0000075,ACC000019,ACC000020,938200,3,2026-01-01T09:59:38.788858
T000000375,C0000076,VICTIM_V0000076,ACC000097,14100,1,2026-01-01T09:18:30.560931
T000000376,C0000076,ACC000097,ACC000095,13900,2,2026-01-01T09:24:48.398794
T000000377,C0000076,ACC000095,ACC000103,13500,3,2026-01-01T09:31:11.191634
T000000378,C0000076,ACC000103,ACC000098,13200,4,2026-01-01T09:39:54.136689
T000000379,C0000077,VICTIM_V0000077,ACC000001,11600,1,2026-01-01T09:18:21.497470
T000000380,C0000077,ACC000001,ACC000002,11300,2,2026-01-01T09:28:29.413598
T000000381,C0000077,ACC000002,ACC000003,11200,3,2026-01-01T09:36:44.587126
T000000382,C0000078,VICTIM_V0000078,ACC000427,44900,1,2026-01-01T09:20:15.999471
T000000383,C0000078,ACC000427,ACC000428,43800,2,2026-01-01T09:33:43.956431
T000000384,C0000079,VICTIM_V0000079,ACC000123,193900,1,2026-01-01T09:21:23.505600
T000000385,C0000079,ACC000123,ACC000127,138617,2,2026-01-01T09:29:47.147623
T000000386,C0000079,ACC000123,ACC000126,48883,2,2026-01-01T09:29:47.147623
T000000387,C0000079,ACC000127,ACC000124,133700,3,2026-01-01T09:39:51.961261
T000000388,C0000079,ACC000126,ACC000124,47200,3,2026-01-01T09:39:31.421733
T000000389,C0000080,VICTIM_V0000080,ACC000013,17500,1,2026-01-01T09:22:46.688481
T000000390,C0000080,ACC000013,ACC000010,17300,2,2026-01-01T09:33:12.499817
T000000391,C0000080,ACC000010,ACC000016,16900,3,2026-01-01T10:03:23.624073
T000000392,C0000081,VICTIM_V0000081,ACC000002,68000,1,2026-01-01T09:22:47.646390
T000000393,C0000081,ACC000002,ACC000001,67600,2,2026-01-01T09:50:38.376538
T000000394,C0000082,VICTIM_V0000082,ACC000002,59200,1,2026-01-01T09:21:12.411070
T000000395,C0000082,ACC000002,ACC000003,57400,2,2026-01-01T09:36:34.959566
T000000396,C0000083,VICTIM_V0000083,ACC000465,268300,1,2026-01-01T09:22:32.484300
T000000397,C0000083,ACC000465,ACC000467,229223,2,2026-01-01T09:27:09.874410
T000000398,C0000083,ACC000465,ACC000468,32277,2,2026-01-01T09:27:09.874410
T000000399,C0000083,ACC000467,ACC000464,85165,3,2026-01-01T09:39:45.597331
T000000400,C0000083,ACC000467,ACC000466,142635,3,2026-01-01T09:39:45.597331
T000000401,C0000083,ACC000468,ACC000464,30007,3,2026-01-01T09:46:50.318923
T000000402,C0000083,ACC000468,ACC000466,1293,3,2026-01-01T09:46:50.318923
T000000403,C0000083,ACC000464,ACC000468,110700,4,2026-01-01T10:07:39.118974
T000000404,C0000083,ACC000466,ACC000468,142700,4,2026-01-01T09:56:19.941311
T000000405,C0000084,VICTIM_V0000084,ACC000264,840700,1,2026-01-01T09:22:55.660427
T000000406,C0000084,ACC000264,ACC000266,738817,2,2026-01-01T09:34:42.934872
T000000407,C0000084,ACC000264,ACC000265,81983,2,2026-01-01T09:34:42.934872
T000000408,C0000084,ACC000266,ACC000266,713800,3,2026-01-01T09:53:43.246486
T000000409,C0000084,ACC000265,ACC000266,79300,3,2026-01-01T09:58:27.162608
T000000410,C0000085,VICTIM_V0000085,ACC001447,6600,1,2026-01-01T09:22:38.580724
T000000411,C0000085,ACC001447,ACC001439,6400,2,2026-01-01T09:28:58.966361
T000000412,C0000085,ACC001439,ACC001446,1521,3,2026-01-01T09:51:32.772725
T000000413,C0000085,ACC001439,ACC001448,1110,3,2026-01-01T09:51:32.772725
T000000414,C0000085,ACC001439,ACC001440,3569,3,2026-01-01T09:51:32.772725
T000000415,C0000085,ACC001446,ACC001441,1500,4,2026-01-01T09:55:40.126442
T000000416,C0000085,ACC001448,ACC001441,1100,4,2026-01-01T10:03:03.591125
T000000417,C0000085,ACC001440,ACC001441,3500,4,2026-01-01T10:07:50.145557
T000000418,C0000086,VICTIM_V0000086,ACC000001,30300,1,2026-01-01T09:21:21.779640
T000000419,C0000086,ACC000001,ACC000003,29500,2,2026-01-01T09:45:02.725837
T000000420,C0000086,ACC000003,ACC000002,28900,3,2026-01-01T10:11:35.771744
T000000421,C0000087,VICTIM_V0000087,ACC000276,14900,1,2026-01-01T09:22:47.781276
T000000422,C0000087,ACC000276,ACC000278,6093,2,2026-01-01T09:31:30.902376
T000000423,C0000087,ACC000276,ACC000277,8407,2,2026-01-01T09:31:30.902376
T000000424,C0000087,ACC000278,ACC000278,6000,3,2026-01-01T09:49:33.493802
T000000425,C0000087,ACC000277,ACC000278,8100,3,2026-01-01T09:38:59.078423
T000000426,C0000088,VICTIM_V0000088,ACC000003,1900,1,2026-01-01T09:21:56.199050
T000000427,C0000088,ACC000003,ACC000002,347,2,2026-01-01T09:46:29.749357
T000000428,C0000088,ACC000003,ACC000001,1553,2,2026-01-01T09:46:29.749357
T000000429,C0000088,ACC000002,ACC000003,300,3,2026-01-01T10:10:37.397330
T000000430,C0000088,ACC000001,ACC000003,1500,3,2026-01-01T10:12:30.989387
T000000431,C0000089,VICTIM_V0000089,ACC000006,215400,1,2026-01-01T09:24:34.211827
T000000432,C0000089,ACC000006,ACC000004,173403,2,2026-01-01T09:44:56.460143
T000000433,C0000089,ACC000006,ACC000005,33697,2,2026-01-01T09:44:56.460143
T000000434,C0000089,ACC000004,ACC000006,169300,3,2026-01-01T09:58:42.004897
T000000435,C0000089,ACC000005,ACC000006,32800,3,2026-01-01T10:05:50.699775
T000000436,C0000090,VICTIM_V0000090,ACC000556,1000,1,2026-01-01T09:24:33.979093
T000000437,C0000090,ACC000556,ACC000557,1000,2,2026-01-01T09:31:37.243064
T000000438,C0000090,ACC000557,ACC000558,1000,3,2026-01-01T09:58:37.996759
T000000439,C0000091,VICTIM_V0000091,ACC000006,22200,1,2026-01-01T09:23:42.820180
T000000440,C0000091,ACC000006,ACC000005,22100,2,2026-01-01T09:38:14.123717
T000000441,C0000091,ACC000005,ACC000004,21700,3,2026-01-01T09:54:10.120467
T000000442,C0000092,VICTIM_V0000092,ACC000043,9500,1,2026-01-01T09:23:49.556403
T000000443,C0000092,ACC000043,ACC000044,9200,2,2026-01-01T09:37:49.175124
T000000444,C0000093,VICTIM_V0000093,ACC000037,11200,1,2026-01-01T09:26:27.929282
T000000445,C0000093,ACC000037,ACC000040,10800,2,2026-01-01T09:47:06.134682
T000000446,C0000093,ACC000040,ACC000039,10400,3,2026-01-01T10:04:46.076355
T000000447,C0000094,VICTIM_V0000094,ACC001075,26300,1,2026-01-01T09:24:55.496758
T000000448,C0000094,ACC001075,ACC001073,12377,2,2026-01-01T09:35:16.103023
T000000449,C0000094,ACC001075,ACC001074,13323,2,2026-01-01T09:35:16.103023
T000000450,C0000094,ACC001073,ACC001075,12300,3,2026-01-01T09:42:07.066066
T000000451,C0000094,ACC001074,ACC001075,13200,3,2026-01-01T10:02:25.872067
T000000452,C0000095,VICTIM_V0000095,ACC000011,68900,1,2026-01-01T09:26:15.428803
T000000453,C0000095,ACC000011,ACC000009,66700,2,2026-01-01T09:34:38.733055
T000000454,C0000095,ACC000009,ACC000012,66000,3,2026-01-01T09:45:08.533077
T000000455,C0000096,VICTIM_V0000096,ACC000005,29600,1,2026-01-01T09:26:46.767635
T000000456,C0000096,ACC000005,ACC000006,15001,2,2026-01-01T09:52:19.340998
T000000457,C0000096,ACC000005,ACC000004,13699,2,2026-01-01T09:52:19.340998
T000000458,C0000096,ACC000006,ACC000006,14800,3,2026-01-01T09:58:07.732771
T000000459,C0000096,ACC000004,ACC000006,13300,3,2026-01-01T10:11:39.047443
T000000460,C0000097,VICTIM_V0000097,ACC000174,3200,1,2026-01-01T09:26:42.263868
T000000461,C0000097,ACC000174,ACC000175,2049,2,2026-01-01T09:37:37.006044
T000000462,C0000097,ACC000174,ACC000173,1051,2,2026-01-01T09:37:37.006044
T000000463,C0000097,ACC000175,ACC000175,2000,3,2026-01-01T09:50:03.951158
T000000464,C0000097,ACC000173,ACC000175,1000,3,2026-01-01T09:53:19.634882
T000000465,C0000098,VICTIM_V0000098,ACC000004,39100,1,2026-01-01T09:25:15.205382
T000000466,C0000098,ACC000004,ACC000006,38800,2,2026-01-01T09:48:54.533599
T000000467,C0000098,ACC000006,ACC000005,38500,3,2026-01-01T10:16:47.095105
T000000468,C0000099,VICTIM_V0000099,ACC000025,13500,1,2026-01-01T09:27:06.841228
T000000469,C0000099,ACC000025,ACC000022,5578,2,2026-01-01T09:55:32.996796
T000000470,C0000099,ACC000025,ACC000029,4296,2,2026-01-01T09:55:32.996796
T000000471,C0000099,ACC000025,ACC000028,3326,2,2026-01-01T09:55:32.996796
T000000472,C0000099,ACC000022,ACC000024,5500,3,2026-01-01T10:13:16.926794
T000000473,C0000099,ACC000029,ACC000024,4200,3,2026-01-01T10:13:08.928855
T000000474,C0000099,ACC000028,ACC000024,3300,3,2026-01-01T10:09:07.960387
T000000475,C0000100,VICTIM_V0000100,ACC000425,115500,1,2026-01-01T09:24:23.023566
T000000476,C0000100,ACC000425,ACC000424,53458,2,2026-01-01T09:39:01.169721
T000000477,C0000100,ACC000425,ACC000423,60942,2,2026-01-01T09:39:01.169721
T000000478,C0000100,ACC000424,ACC000425,52600,3,2026-01-01T09:48:34.287305
T000000479,C0000100,ACC000423,ACC000425,60300,3,2026-01-01T09:50:12.967770
T000000480,C0000101,VICTIM_V0000101,ACC001900,42600,1,2026-01-01T09:25:35.484598
T000000481,C0000101,ACC001900,ACC001898,30795,2,2026-01-01T09:46:59.417031
T000000482,C0000101,ACC001900,ACC001897,11005,2,2026-01-01T09:46:59.417031
T000000483,C0000101,ACC001898,ACC001901,15401,3,2026-01-01T10:10:07.304402
T000000484,C0000101,ACC001898,ACC001899,15099,3,2026-01-01T10:10:07.304402
T000000485,C0000101,ACC001897,ACC001901,3917,3,2026-01-01T10:10:38.925162
T000000486,C0000101,ACC001897,ACC001899,6883,3,2026-01-01T10:10:38.925162
T000000487,C0000101,ACC001901,ACC001901,19100,4,2026-01-01T10:27:24.227651
T000000488,C0000101,ACC001899,ACC001901,21300,4,2026-01-01T10:26:14.096999
T000000489,C0000102,VICTIM_V0000102,ACC000792,2500,1,2026-01-01T09:26:55.350619
T000000490,C0000102,ACC000792,ACC000794,2400,2,2026-01-01T09:56:49.643784
T000000491,C0000102,ACC000794,ACC000793,2300,3,2026-01-01T10:08:15.731380
T000000492,C0000103,VICTIM_V0000103,ACC000246,1000,1,2026-01-01T09:26:30.022943
T000000493,C0000103,ACC000246,ACC000245,425,2,2026-01-01T09:39:00.017502
T000000494,C0000103,ACC000246,ACC000247,575,2,2026-01-01T09:39:00.017502
T000000495,C0000103,ACC000245,ACC000247,400,3,2026-01-01T09:51:39.542095
T000000496,C0000103,ACC000247,ACC000247,1000,3,2026-01-01T09:51:29.344632
T000000497,C0000104,VICTIM_V0000104,ACC000005,25500,1,2026-01-01T09:28:08.505252
T000000498,C0000104,ACC000005,ACC000006,24700,2,2026-01-01T09:42:17.896928
T000000499,C0000104,ACC000006,ACC000004,23700,3,2026-01-01T10:04:59.748098
T000000500,C0000105,VICTIM_V0000105,ACC000174,1213600,1,2026-01-01T09:27:33.316786
T000000501,C0000105,ACC000174,ACC000175,1180600,2,2026-01-01T09:55:40.372977
T000000502,C0000105,ACC000175,ACC000173,1144700,3,2026-01-01T10:12:23.745543
T000000503,C0000106,VICTIM_V0000106,ACC000435,8200,1,2026-01-01T09:26:46.233499
T000000504,C0000106,ACC000435,ACC000433,4698,2,2026-01-01T09:42:46.236491
T000000505,C0000106,ACC000435,ACC000434,3202,2,2026-01-01T09:42:46.236491
T000000506,C0000106,ACC000433,ACC000435,4700,3,2026-01-01T09:50:06.034053
T000000507,C0000106,ACC000434,ACC000435,3100,3,2026-01-01T10:04:04.584218
T000000508,C0000107,VICTIM_V0000107,ACC000002,4400,1,2026-01-01T09:26:02.582261
T000000509,C0000107,ACC000002,ACC000001,4400,2,2026-01-01T09:45:32.233577
T000000510,C0000107,ACC000001,ACC000003,4300,3,2026-01-01T09:55:13.966307
T000000511,C0000108,VICTIM_V0000108,ACC000113,644600,1,2026-01-01T09:28:24.699573
T000000512,C0000108,ACC000113,ACC000114,632600,2,2026-01-01T09:46:04.245245
T000000513,C0000109,VICTIM_V0000109,ACC000153,240700,1,2026-01-01T09:28:48.462841
T000000514,C0000109,ACC000153,ACC000151,122210,2,2026-01-01T09:44:54.238673
T000000515,C0000109,ACC000153,ACC000152,117290,2,2026-01-01T09:44:54.238673
T000000516,C0000109,ACC000151,ACC000153,120000,3,2026-01-01T09:58:02.930044
T000000517,C0000109,ACC000152,ACC000153,113300,3,2026-01-01T10:05:38.906145
T000000518,C0000110,VICTIM_V0000110,ACC000001,16700,1,2026-01-01T09:29:04.196538
T000000519,C0000110,ACC000001,ACC000003,15172,2,2026-01-01T09:42:33.595619
T000000520,C0000110,ACC000001,ACC000002,1428,2,2026-01-01T09:42:33.595619
T000000521,C0000110,ACC000003,ACC000003,15000,3,2026-01-01T09:57:02.165062
T000000522,C0000110,ACC000002,ACC000003,1400,3,2026-01-01T10:00:14.042668
T000000523,C0000111,VICTIM_V0000111,ACC000002,2220000,1,2026-01-01T09:27:45.513205
T000000524,C0000111,ACC000002,ACC000001,2161200,2,2026-01-01T09:40:07.586869
T000000525,C0000112,VICTIM_V0000112,ACC000267,73500,1,2026-01-01T09:26:03.182903
T000000526,C0000112,ACC000267,ACC000268,33098,2,2026-01-01T09:44:59.986417
T000000527,C0000112,ACC000267,ACC000269,17952,2,2026-01-01T09:44:59.986417
T000000528,C0000112,ACC000267,ACC000270,20250,2,2026-01-01T09:44:59.986417
T000000529,C0000112,ACC000268,ACC000270,32600,3,2026-01-01T09:51:31.918379
T000000530,C0000112,ACC000269,ACC000270,17600,3,2026-01-01T10:01:57.151641
T000000531,C0000112,ACC000270,ACC000270,68500,3,2026-01-01T09:50:21.529255
T000000532,C0000113,VICTIM_V0000113,ACC000004,196200,1,2026-01-01T09:26:17.811169
T000000533,C0000113,ACC000004,ACC000006,35667,2,2026-01-01T09:42:30.496588
T000000534,C0000113,ACC000004,ACC000005,157733,2,2026-01-01T09:42:30.496588
T000000535,C0000113,ACC000006,ACC000006,34700,3,2026-01-01T10:09:56.979579
T000000536,C0000113,ACC000005,ACC000006,153900,3,2026-01-01T09:49:56.866313
T000000537,C0000114,VICTIM_V0000114,ACC000003,2220000,1,2026-01-01T09:28:52.725490
T000000538,C0000114,ACC000003,ACC000001,953212,2,2026-01-01T09:36:46.848856
T000000539,C0000114,ACC000003,ACC000002,1248788,2,2026-01-01T09:36:46.848856
T000000540,C0000114,ACC000001,ACC000003,923900,3,2026-01-01T09:46:16.359949
T000000541,C0000114,ACC000002,ACC000003,1214800,3,2026-01-01T09:55:51.107719
T000000542,C0000115,VICTIM_V0000115,ACC000001,139900,1,2026-01-01T09:27:12.965426
T000000543,C0000115,ACC000001,ACC000003,59820,2,2026-01-01T09:49:09.016300
T000000544,C0000115,ACC000001,ACC000002,74980,2,2026-01-01T09:49:09.016300
T000000545,C0000115,ACC000003,ACC000003,58000,3,2026-01-01T10:11:00.201119
T000000546,C0000115,ACC000002,ACC000003,72600,3,2026-01-01T10:06:57.581126
T000000547,C0000116,VICTIM_V0000116,ACC000086,33400,1,2026-01-01T09:30:27.209519
T000000548,C0000116,ACC000086,ACC000084,21752,2,2026-01-01T09:35:31.808802
T000000549,C0000116,ACC000086,ACC000083,10548,2,2026-01-01T09:35:31.808802
T000000550,C0000116,ACC000084,ACC000085,21300,3,2026-01-01T09:50:43.523010
T000000551,C0000116,ACC000083,ACC000085,10500,3,2026-01-01T10:00:46.889749
T000000552,C0000116,ACC000085,ACC000087,31200,4,2026-01-01T10:28:47.299371
T000000553,C0000117,VICTIM_V0000117,ACC000003,92500,1,2026-01-01T09:29:42.368654
T000000554,C0000117,ACC000003,ACC000001,52681,2,2026-01-01T09:56:33.773123
T000000555,C0000117,ACC000003,ACC000002,39319,2,2026-01-01T09:56:33.773123
T000000556,C0000117,ACC000001,ACC000003,51500,3,2026-01-01T10:05:04.852421
T000000557,C0000117,ACC000002,ACC000003,37800,3,2026-01-01T10:02:11.923746
T000000558,C0000118,VICTIM_V0000118,ACC000003,29100,1,2026-01-01T09:29:23.646929
T000000559,C0000118,ACC000003,ACC000001,12074,2,2026-01-01T09:41:20.522463
T000000560,C0000118,ACC000003,ACC000002,16726,2,2026-01-01T09:41:20.522463
T000000561,C0000118,ACC000001,ACC000003,11600,3,2026-01-01T09:56:04.398145
T000000562,C0000118,ACC000002,ACC000003,16200,3,2026-01-01T10:07:50.444208
T000000563,C0000119,VICTIM_V0000119,ACC000003,8400,1,2026-01-01T09:30:43.718508
T000000564,C0000119,ACC000003,ACC000002,8300,2,2026-01-01T09:53:38.439449
T000000565,C0000119,ACC000002,ACC000001,8100,3,2026-01-01T10:20:19.851530
T000000566,C0000120,VICTIM_V0000120,ACC000034,3300,1,2026-01-01T09:28:06.356244
T000000567,C0000120,ACC000034,ACC000035,3200,2,2026-01-01T09:42:08.317192
T000000568,C0000121,VICTIM_V0000121,ACC000187,68000,1,2026-01-01T09:29:36.009758
T000000569,C0000121,ACC000187,ACC000188,25715,2,2026-01-01T09:40:35.744102
T000000570,C0000121,ACC000187,ACC000191,39585,2,2026-01-01T09:40:35.744102
T000000571,C0000121,ACC000188,ACC000183,24800,3,2026-01-01T10:00:29.057002
T000000572,C0000121,ACC000191,ACC000183,38300,3,2026-01-01T10:01:51.761400
T000000573,C0000122,VICTIM_V0000122,ACC001111,117800,1,2026-01-01T09:29:58.954112
T000000574,C0000122,ACC001111,ACC001112,115200,2,2026-01-01T09:44:04.819193
T000000575,C0000122,ACC001112,ACC001110,112600,3,2026-01-01T10:07:43.128236
T000000576,C0000123,VICTIM_V0000123,ACC000004,3500,1,2026-01-01T09:30:54.358910
T000000577,C0000123,ACC000004,ACC000005,3400,2,2026-01-01T09:43:02.521527
T000000578,C0000123,ACC000005,ACC000006,3300,3,2026-01-01T09:55:46.274437
T000000579,C0000124,VICTIM_V0000124,ACC000630,82000,1,2026-01-01T09:31:29.938273
T000000580,C0000124,ACC000630,ACC000631,46238,2,2026-01-01T09:39:34.728783
T000000581,C0000124,ACC000630,ACC000629,33862,2,2026-01-01T09:39:34.728783
T000000582,C0000124,ACC000631,ACC000631,45500,3,2026-01-01T09:48:39.795836
T000000583,C0000124,ACC000629,ACC000631,33200,3,2026-01-01T09:59:26.510806
T000000584,C0000125,VICTIM_V0000125,ACC000011,190300,1,2026-01-01T09:30:18.820364
T000000585,C0000125,ACC000011,ACC000012,139072,2,2026-01-01T09:40:40.729127
T000000586,C0000125,ACC000011,ACC000010,8562,2,2026-01-01T09:40:40.729127
T000000587,C0000125,ACC000011,ACC000014,37867,2,2026-01-01T09:40:40.729127
T000000588,C0000125,ACC000012,ACC000016,135700,3,2026-01-01T09:49:39.048753
T000000589,C0000125,ACC000010,ACC000016,8400,3,2026-01-01T10:01:34.782343
T000000590,C0000125,ACC000014,ACC000016,36700,3,2026-01-01T10:04:14.007259
T000000591,C0000125,ACC000016,ACC000018,174900,4,2026-01-01T10:15:07.193828
